Date,Start Time,End Time,Duration (min),From,To,KM,Trip Type,Purpose,Claim (ZAR),Month
2021-03-24,2021-03-24 17:52:19,2021-03-24 18:01:51,9.5,"-26.124, 27.8257","-26.1174, 27.8384",1.67,Business,Meeting,7.75,March
2021-03-24,2021-03-24 19:22:41,2021-03-24 19:30:41,8.0,"-26.1174, 27.8384","-26.124, 27.8257",1.66,Business,Local Travel,7.7,March
2021-03-25,2021-03-25 06:27:13,2021-03-25 07:09:50,42.6,"-26.1241, 27.8257","-26.0987, 28.0005",18.28,Business,General Travel,84.82,March
2021-03-25,2021-03-25 16:50:14,2021-03-25 17:16:37,26.4,"-26.0988, 28.0007","-26.1057, 27.9254",8.82,Business,Client Visit,40.92,March
2021-03-25,2021-03-25 17:24:44,2021-03-25 17:43:54,19.2,"-26.1043, 27.9264","-26.1173, 27.8385",10.93,Business,Client Visit,50.72,March
2021-03-25,2021-03-25 18:04:46,2021-03-25 18:10:56,6.2,"-26.1177, 27.8386","-26.1241, 27.8256",1.71,Business,Local Travel,7.93,March
2021-03-26,2021-03-26 06:37:41,2021-03-26 07:35:12,57.5,"-26.124, 27.8257","-25.79, 28.2785",60.92,Business,Long Distance,282.67,March
2021-03-26,2021-03-26 12:43:34,2021-03-26 13:47:58,64.4,"-25.7897, 28.2786","-26.0809, 27.8543",53.48,Business,Client Visit,248.15,March
2021-03-26,2021-03-26 15:00:01,2021-03-26 16:17:00,77.0,"-26.0809, 27.8544","-26.0932, 28.0028",34.46,Business,Client Visit,159.89,March
2021-03-26,2021-03-26 16:23:04,2021-03-26 17:01:44,38.7,"-26.0928, 28.003","-26.126, 27.8472",16.29,Business,Client Visit,75.59,March
2021-03-26,2021-03-26 18:15:51,2021-03-26 18:19:34,3.7,"-26.1261, 27.8472","-26.1177, 27.8386",1.27,Business,Local Travel,5.89,March
2021-03-26,2021-03-26 19:10:47,2021-03-26 19:14:51,4.1,"-26.1182, 27.8386","-26.1241, 27.8257",1.58,Business,Local Travel,7.33,March
2021-03-27,2021-03-27 12:05:25,2021-03-27 13:17:03,71.6,"-26.1241, 27.8255","-26.1259, 27.8472",8.82,Business,Client Visit,40.92,March
2021-03-27,2021-03-27 14:39:54,2021-03-27 14:48:32,8.6,"-26.1259, 27.8472","-26.1173, 27.8385",1.29,Business,Meeting,5.99,March
2021-03-27,2021-03-27 15:43:10,2021-03-27 20:48:05,304.9,"-26.1173, 27.8385","-26.1241, 27.8257",1.48,Business,Local Travel,6.87,March
2021-03-29,2021-03-29 06:27:03,2021-03-29 07:04:26,37.4,"-26.1241, 27.8257","-26.0987, 28.0005",19.75,Business,General Travel,91.64,March
2021-03-29,2021-03-29 16:41:35,2021-03-29 17:18:28,36.9,"-26.0936, 28.003","-26.1241, 27.8257",18.21,Business,Client Visit,84.49,March
2021-03-30,2021-03-30 06:29:18,2021-03-30 07:11:38,42.3,"-26.1253, 27.827","-26.0987, 28.0005",20.33,Business,Long Distance,94.33,March
2021-03-30,2021-03-30 16:44:42,2021-03-30 17:16:46,32.1,"-26.0936, 28.0029","-26.1193, 27.8501",16.11,Business,Client Visit,74.75,March
2021-03-30,2021-03-30 17:46:11,2021-03-30 17:54:23,8.2,"-26.1192, 27.85","-26.124, 27.8257",2.49,Business,Meeting,11.55,March
2021-03-30,2021-03-30 18:32:56,2021-03-30 18:36:50,3.9,"-26.1238, 27.8255","-26.1176, 27.8384",1.46,Business,Local Travel,6.77,March
2021-03-30,2021-03-30 19:43:42,2021-03-30 19:49:46,6.1,"-26.1174, 27.8384","-26.1241, 27.8256",1.48,Business,Local Travel,6.87,March
2021-03-31,2021-03-31 06:41:26,2021-03-31 07:14:28,33.0,"-26.1227, 27.8332","-26.0987, 28.0005",17.38,Business,General Travel,80.64,March
2021-03-31,2021-03-31 16:42:13,2021-03-31 17:21:54,39.7,"-26.0936, 28.0025","-26.124, 27.8255",18.23,Business,Client Visit,84.59,March
2021-04-01,2021-04-01 06:38:01,2021-04-01 07:11:21,33.3,"-26.1266, 27.8258","-26.0987, 28.0005",19.23,Business,General Travel,89.23,April
2021-04-01,2021-04-01 16:33:56,2021-04-01 17:15:25,41.5,"-26.0987, 28.0005","-26.124, 27.8257",18.47,Business,Client Visit,85.7,April
2021-04-01,2021-04-01 17:58:27,2021-04-01 18:02:29,4.0,"-26.1238, 27.8254","-26.1176, 27.8384",1.72,Business,Meeting,7.98,April
2021-04-01,2021-04-01 19:25:25,2021-04-01 19:30:07,4.7,"-26.1174, 27.8384","-26.1239, 27.8255",1.48,Business,Local Travel,6.87,April
2021-04-02,2021-04-02 16:08:40,2021-04-03 00:06:56,478.3,"-26.124, 27.8257","-34.0619, 18.4577",1260.28,Business,Client Visit,5847.7,April
2021-04-03,2021-04-03 17:35:52,2021-04-03 17:53:36,17.7,"-26.124, 27.8257","-26.1182, 27.8386",3.46,Business,Meeting,16.05,April
2021-04-03,2021-04-03 18:01:54,2021-04-03 18:22:45,20.9,"-26.1182, 27.8386","-26.124, 27.8257",1.84,Business,Local Travel,8.54,April
2021-04-05,2021-04-05 12:55:17,2021-04-05 13:11:36,16.3,"-26.124, 27.8257","-26.1174, 27.8384",1.49,Business,Meeting,6.91,April
2021-04-05,2021-04-05 18:30:00,2021-04-05 18:35:40,5.7,"-26.1174, 27.8384","-26.1241, 27.8256",1.47,Business,Local Travel,6.82,April
2021-04-06,2021-04-06 06:34:58,2021-04-06 07:17:06,42.1,"-26.1243, 27.826","-26.0987, 28.0005",19.28,Business,General Travel,89.46,April
2021-04-06,2021-04-06 16:32:43,2021-04-06 17:14:47,42.1,"-26.0936, 28.0025","-26.1189, 27.8502",15.57,Business,Client Visit,72.24,April
2021-04-06,2021-04-06 17:42:07,2021-04-06 17:52:15,10.1,"-26.119, 27.8506","-26.1242, 27.8257",2.96,Business,Meeting,13.73,April
2021-04-06,2021-04-06 19:01:42,2021-04-06 19:08:45,7.0,"-26.1241, 27.8256","-26.1174, 27.8375",1.84,Business,Local Travel,8.54,April
2021-04-06,2021-04-06 20:15:01,2021-04-06 20:19:05,4.1,"-26.1174, 27.8383","-26.1241, 27.8256",1.47,Business,Local Travel,6.82,April
2021-04-07,2021-04-07 06:36:42,2021-04-07 07:20:39,44.0,"-26.124, 27.8257","-26.0991, 28.001",19.83,Business,General Travel,92.01,April
2021-04-07,2021-04-07 09:24:08,2021-04-07 09:53:39,29.5,"-26.0988, 28.0007","-26.1004, 27.99",5.58,Business,Client Visit,25.89,April
2021-04-07,2021-04-07 09:59:44,2021-04-07 10:05:28,5.7,"-26.1011, 27.9903","-26.0989, 28.0006",1.35,Business,Meeting,6.26,April
2021-04-07,2021-04-07 10:24:42,2021-04-07 10:28:45,4.0,"-26.0987, 28.0005","-26.1012, 27.9904",1.04,Business,Meeting,4.83,April
2021-04-07,2021-04-07 10:49:23,2021-04-07 10:55:27,6.1,"-26.1008, 27.9901","-26.0992, 28.0011",1.11,Business,Meeting,5.15,April
2021-04-07,2021-04-07 16:29:44,2021-04-07 17:50:55,81.2,"-26.0987, 28.0005","-26.1242, 27.8256",33.04,Business,Client Visit,153.31,April
2021-04-07,2021-04-07 18:28:19,2021-04-07 18:35:11,6.9,"-26.1241, 27.8256","-26.1175, 27.8384",1.49,Business,Local Travel,6.91,April
2021-04-07,2021-04-07 20:08:46,2021-04-07 20:20:57,12.2,"-26.1176, 27.8384","-26.124, 27.8257",2.02,Business,Local Travel,9.37,April
2021-04-08,2021-04-08 06:31:10,2021-04-08 07:11:40,40.5,"-26.1242, 27.8256","-26.0987, 28.0005",19.59,Business,General Travel,90.9,April
2021-04-08,2021-04-08 16:26:36,2021-04-08 17:18:40,52.1,"-26.0989, 28.0006","-26.1182, 27.8387",18.36,Business,Client Visit,85.19,April
2021-04-08,2021-04-08 18:30:25,2021-04-08 18:45:53,15.5,"-26.1173, 27.8385","-26.124, 27.8257",1.48,Business,Local Travel,6.87,April
2021-04-09,2021-04-09 06:37:02,2021-04-09 08:16:31,99.5,"-26.124, 27.8257","-26.2035, 28.0367",36.77,Business,Long Distance,170.61,April
2021-04-09,2021-04-09 09:15:00,2021-04-09 09:57:55,42.9,"-26.2039, 28.0356","-26.113, 28.0206",11.65,Business,Client Visit,54.06,April
2021-04-09,2021-04-09 11:24:13,2021-04-09 11:31:47,7.6,"-26.1132, 28.0207","-26.0992, 28.0009",3.04,Business,Meeting,14.11,April
2021-04-09,2021-04-09 11:44:49,2021-04-09 11:52:10,7.3,"-26.0997, 28.001","-26.1066, 27.9842",2.71,Business,Meeting,12.57,April
2021-04-09,2021-04-09 13:06:03,2021-04-09 13:58:48,52.8,"-26.1066, 27.9842","-26.1241, 27.8255",20.01,Business,Client Visit,92.85,April
2021-04-09,2021-04-09 17:46:57,2021-04-09 17:51:05,4.1,"-26.1241, 27.8256","-26.1177, 27.8384",1.66,Business,Meeting,7.7,April
2021-04-09,2021-04-09 18:29:51,2021-04-09 18:42:54,13.1,"-26.1173, 27.8385","-26.1174, 27.8384",3.53,Business,Local Travel,16.38,April
2021-04-09,2021-04-09 20:12:23,2021-04-09 20:18:36,6.2,"-26.1174, 27.8384","-26.1241, 27.8257",1.46,Business,Local Travel,6.77,April
2021-04-11,2021-04-11 12:47:31,2021-04-11 12:56:00,8.5,"-26.1238, 27.8253","-26.1186, 27.8503",3.51,Business,Meeting,16.29,April
2021-04-11,2021-04-11 13:16:38,2021-04-11 13:25:03,8.4,"-26.1191, 27.8502","-26.1194, 27.8181",3.35,Business,Meeting,15.54,April
2021-04-11,2021-04-11 14:31:00,2021-04-11 14:43:15,12.2,"-26.1241, 27.8257","-26.126, 27.8473",3.16,Business,Meeting,14.66,April
2021-04-11,2021-04-11 14:58:43,2021-04-11 15:04:00,5.3,"-26.1258, 27.847","-26.124, 27.8257",2.13,Business,Meeting,9.88,April
2021-04-12,2021-04-12 06:42:01,2021-04-12 07:31:20,49.3,"-26.124, 27.8257","-26.0988, 28.0005",21.13,Business,Long Distance,98.04,April
2021-04-12,2021-04-12 16:27:25,2021-04-12 17:10:56,43.5,"-26.0987, 28.0005","-26.124, 27.8257",18.67,Business,Client Visit,86.63,April
2021-04-13,2021-04-13 06:35:12,2021-04-13 07:24:36,49.4,"-26.124, 27.8257","-26.0988, 28.0005",19.52,Business,General Travel,90.57,April
2021-04-13,2021-04-13 16:29:49,2021-04-13 17:12:15,42.4,"-26.0988, 28.0005","-26.1239, 27.8257",20.23,Business,Client Visit,93.87,April
2021-04-13,2021-04-13 18:32:32,2021-04-13 18:37:39,5.1,"-26.124, 27.8257","-26.126, 27.8473",2.18,Business,Local Travel,10.12,April
2021-04-13,2021-04-13 18:48:13,2021-04-13 18:56:49,8.6,"-26.1263, 27.8474","-26.1242, 27.8255",2.22,Business,Local Travel,10.3,April
2021-04-14,2021-04-14 06:39:56,2021-04-14 07:22:28,42.5,"-26.1237, 27.8253","-26.0992, 28.0012",19.24,Business,General Travel,89.27,April
2021-04-14,2021-04-14 08:58:11,2021-04-14 09:26:16,28.1,"-26.0992, 28.0013","-26.1241, 27.8255",18.43,Business,Meeting,85.52,April
2021-04-14,2021-04-14 10:25:59,2021-04-14 10:32:05,6.1,"-26.124, 27.8255","-26.1306, 27.8519",2.74,Business,Meeting,12.71,April
2021-04-14,2021-04-14 11:43:45,2021-04-14 11:56:20,12.6,"-26.1306, 27.8501","-26.124, 27.8255",4.45,Business,Meeting,20.65,April
2021-04-15,2021-04-15 16:39:27,2021-04-15 17:00:28,21.0,"-26.124, 27.8256","-26.1239, 27.8257",5.43,Business,Client Visit,25.2,April
2021-04-16,2021-04-16 12:40:27,2021-04-16 12:44:21,3.9,"-26.124, 27.8256","-26.1178, 27.8385",1.68,Business,Meeting,7.8,April
2021-04-16,2021-04-16 16:08:15,2021-04-16 16:15:22,7.1,"-26.1173, 27.8385","-26.1191, 27.8502",1.18,Business,Meeting,5.48,April
2021-04-16,2021-04-16 16:19:24,2021-04-16 16:21:25,2.0,"-26.1187, 27.8502","-26.1175, 27.8392",1.11,Business,Meeting,5.15,April
2021-04-16,2021-04-16 17:10:56,2021-04-16 18:31:23,80.5,"-26.1173, 27.8385","-26.1242, 27.8256",1.5,Business,Meeting,6.96,April
2021-04-17,2021-04-17 13:31:02,2021-04-17 13:38:17,7.2,"-26.1241, 27.8255","-26.1258, 27.847",2.18,Business,Meeting,10.12,April
2021-04-17,2021-04-17 13:55:16,2021-04-17 14:07:21,12.1,"-26.1259, 27.847","-26.1428, 27.8694",3.4,Business,Meeting,15.78,April
2021-04-17,2021-04-17 14:15:38,2021-04-17 14:34:01,18.4,"-26.1429, 27.8687","-26.1242, 27.8256",6.66,Business,Client Visit,30.9,April
2021-04-17,2021-04-17 16:37:37,2021-04-17 16:44:05,6.5,"-26.1241, 27.8255","-26.1118, 27.8048",2.59,Business,Meeting,12.02,April
2021-04-17,2021-04-17 16:50:21,2021-04-17 17:02:37,12.3,"-26.1118, 27.8048","-26.124, 27.8257",2.57,Business,Meeting,11.92,April
2021-04-18,2021-04-18 11:21:49,2021-04-18 11:36:04,14.2,"-26.1241, 27.8255","-26.1439, 27.8696",5.3,Business,Client Visit,24.59,April
2021-04-18,2021-04-18 11:56:04,2021-04-18 12:13:01,16.9,"-26.1439, 27.8696","-26.1241, 27.8255",5.84,Business,Client Visit,27.1,April
2021-04-18,2021-04-18 12:32:49,2021-04-18 12:56:24,23.6,"-26.1241, 27.8255","-26.1241, 27.8256",5.17,Business,Client Visit,23.99,April
2021-04-19,2021-04-19 06:40:41,2021-04-19 07:21:18,40.6,"-26.1241, 27.8255","-26.0989, 28.0006",20.04,Business,Long Distance,92.99,April
2021-04-19,2021-04-19 16:51:29,2021-04-19 17:32:32,41.0,"-26.0988, 28.0005","-26.1241, 27.8256",20.13,Business,Client Visit,93.4,April
2021-04-20,2021-04-20 06:35:23,2021-04-20 07:32:24,57.0,"-26.124, 27.8256","-26.0988, 28.0007",19.57,Business,General Travel,90.8,April
2021-04-20,2021-04-20 14:14:36,2021-04-20 14:20:37,6.0,"-26.0987, 28.0005","-26.0823, 28.009",2.03,Business,Meeting,9.42,April
2021-04-20,2021-04-20 14:34:46,2021-04-20 14:39:02,4.3,"-26.0825, 28.0086","-26.0936, 28.0028",1.36,Business,Meeting,6.31,April
2021-04-20,2021-04-20 16:32:21,2021-04-20 17:19:22,47.0,"-26.099, 28.0009","-26.1193, 27.8181",21.75,Business,Client Visit,100.92,April
2021-04-21,2021-04-21 06:38:17,2021-04-21 07:18:37,40.3,"-26.1241, 27.8257","-26.0987, 28.0005",20.49,Business,Long Distance,95.07,April
2021-04-21,2021-04-21 12:55:18,2021-04-21 13:01:21,6.0,"-26.0987, 28.0004","-26.0824, 28.0089",2.01,Business,Meeting,9.33,April
2021-04-21,2021-04-21 13:10:02,2021-04-21 13:22:23,12.3,"-26.0824, 28.0092","-26.1022, 27.9906",2.88,Business,Meeting,13.36,April
2021-04-21,2021-04-21 13:28:26,2021-04-21 14:02:09,33.7,"-26.1017, 27.9905","-26.0988, 28.0007",12.27,Business,Client Visit,56.93,April
2021-04-21,2021-04-21 16:30:02,2021-04-21 17:17:05,47.0,"-26.0993, 28.0013","-26.1243, 27.8255",20.95,Business,Client Visit,97.21,April
2021-04-22,2021-04-22 06:32:35,2021-04-22 07:20:32,48.0,"-26.1241, 27.8256","-26.0988, 28.0005",20.14,Business,Long Distance,93.45,April
2021-04-22,2021-04-22 13:44:17,2021-04-22 14:00:35,16.3,"-26.0993, 28.0013","-26.0993, 28.0013",2.88,Business,Meeting,13.36,April
2021-04-22,2021-04-22 16:32:20,2021-04-22 17:07:04,34.7,"-26.0988, 28.0005","-26.1259, 27.8469",16.69,Business,Client Visit,77.44,April
2021-04-22,2021-04-22 17:14:43,2021-04-22 17:23:01,8.3,"-26.126, 27.8465","-26.1241, 27.8256",2.48,Business,Meeting,11.51,April
2021-04-22,2021-04-22 18:47:04,2021-04-22 18:51:11,4.1,"-26.1241, 27.8256","-26.1175, 27.8384",1.59,Business,Local Travel,7.38,April
2021-04-22,2021-04-22 21:42:40,2021-04-22 21:46:47,4.1,"-26.1174, 27.8384","-26.1241, 27.8255",1.75,Business,Local Travel,8.12,April
2021-04-23,2021-04-23 06:43:20,2021-04-23 07:46:33,63.2,"-26.1241, 27.8255","-25.7898, 28.2786",66.27,Business,Long Distance,307.49,April
2021-04-23,2021-04-23 12:23:01,2021-04-23 12:35:31,12.5,"-25.7888, 28.2787","-25.7875, 28.306",2.77,Business,Meeting,12.85,April
2021-04-23,2021-04-23 12:43:34,2021-04-23 13:08:02,24.5,"-25.788, 28.3062","-25.7515, 28.2226",10.36,Business,Client Visit,48.07,April
2021-04-23,2021-04-23 13:49:03,2021-04-23 15:12:33,83.5,"-25.7514, 28.2226","-26.1264, 27.8472",63.13,Business,Client Visit,292.92,April
2021-04-23,2021-04-23 15:18:36,2021-04-23 15:26:46,8.2,"-26.1259, 27.8469","-26.1241, 27.8256",2.81,Business,Meeting,13.04,April
2021-04-25,2021-04-25 12:06:17,2021-04-25 12:14:21,8.1,"-26.1241, 27.8256","-26.1306, 27.8501",2.64,Business,Meeting,12.25,April
2021-04-25,2021-04-25 12:30:47,2021-04-25 12:35:16,4.5,"-26.1307, 27.8502","-26.1259, 27.848",1.72,Business,Meeting,7.98,April
2021-04-25,2021-04-25 12:43:23,2021-04-25 12:53:18,9.9,"-26.1261, 27.8473","-26.1241, 27.8256",3.94,Business,Meeting,18.28,April
2021-04-25,2021-04-25 16:04:48,2021-04-25 16:11:04,6.3,"-26.1239, 27.8256","-26.113, 27.8345",1.5,Business,Meeting,6.96,April
2021-04-25,2021-04-25 17:47:38,2021-04-25 18:06:01,18.4,"-26.1138, 27.835","-26.0767, 27.8473",4.4,Business,Meeting,20.42,April
2021-04-25,2021-04-25 20:58:27,2021-04-25 21:22:45,24.3,"-26.0767, 27.8472","-26.1241, 27.8256",7.62,Business,General Travel,35.36,April
2021-04-26,2021-04-26 06:40:10,2021-04-26 07:12:49,32.6,"-26.1241, 27.8256","-26.0987, 28.0005",19.97,Business,General Travel,92.66,April
2021-04-26,2021-04-26 16:32:08,2021-04-26 17:11:19,39.2,"-26.0991, 28.0006","-26.1088, 27.8951",15.69,Business,Client Visit,72.8,April
2021-04-26,2021-04-26 17:28:05,2021-04-26 17:40:26,12.3,"-26.1096, 27.8957","-26.1087, 27.8549",5.24,Business,Client Visit,24.31,April
2021-04-26,2021-04-26 17:48:29,2021-04-26 18:07:23,18.9,"-26.1088, 27.8549","-26.1244, 27.8256",3.92,Business,Meeting,18.19,April
2021-04-27,2021-04-27 14:42:39,2021-04-27 15:15:23,32.7,"-26.1241, 27.8256","-26.1094, 27.8955",9.54,Business,Client Visit,44.27,April
2021-04-27,2021-04-27 15:50:04,2021-04-27 16:32:39,42.6,"-26.1094, 27.8956","-26.1194, 27.85",12.05,Business,Client Visit,55.91,April
2021-04-27,2021-04-27 16:46:11,2021-04-27 16:53:01,6.8,"-26.1198, 27.8492","-26.1195, 27.8178",3.61,Business,Meeting,16.75,April
2021-04-28,2021-04-28 06:42:10,2021-04-28 07:24:37,42.5,"-26.124, 27.8249","-26.0987, 28.0004",19.97,Business,General Travel,92.66,April
2021-04-28,2021-04-28 16:39:17,2021-04-28 17:25:44,46.5,"-26.0935, 28.0029","-26.1257, 27.8466",17.72,Business,Client Visit,82.22,April
2021-04-28,2021-04-28 18:04:23,2021-04-28 18:19:08,14.8,"-26.126, 27.8471","-26.1241, 27.8255",2.83,Business,Local Travel,13.13,April
2021-04-29,2021-04-29 06:45:02,2021-04-29 07:31:45,46.7,"-26.1241, 27.8256","-26.0987, 28.0006",19.85,Business,General Travel,92.1,April
2021-04-29,2021-04-29 16:46:04,2021-04-29 17:38:42,52.6,"-26.0934, 28.0029","-26.1241, 27.8257",18.79,Business,Client Visit,87.19,April
2021-04-30,2021-04-30 06:42:03,2021-04-30 07:43:18,61.2,"-26.1241, 27.8256","-25.7896, 28.2787",67.67,Business,Long Distance,313.99,April
2021-04-30,2021-04-30 08:35:45,2021-04-30 09:19:01,43.3,"-25.7899, 28.2786","-25.79, 28.2786",12.51,Business,Meeting,58.05,April
2021-04-30,2021-04-30 11:48:29,2021-04-30 11:59:23,10.9,"-25.789, 28.2791","-25.7616, 28.2743",4.31,Business,Meeting,20.0,April
2021-04-30,2021-04-30 12:25:16,2021-04-30 12:39:36,14.3,"-25.7612, 28.2745","-25.7896, 28.2786",3.85,Business,Meeting,17.86,April
2021-04-30,2021-04-30 12:45:37,2021-04-30 14:16:22,90.8,"-25.7893, 28.2788","-26.1241, 27.8257",60.35,Business,Client Visit,280.02,April
2021-05-01,2021-05-01 10:34:22,2021-05-01 10:57:04,22.7,"-26.1241, 27.8256","-26.1095, 27.8955",7.16,Business,Client Visit,33.22,May
2021-05-01,2021-05-01 11:42:20,2021-05-01 11:58:32,16.2,"-26.1097, 27.8958","-26.1177, 27.8383",7.02,Business,Client Visit,32.57,May
2021-05-01,2021-05-01 13:03:14,2021-05-01 13:19:23,16.1,"-26.1177, 27.8384","-26.1094, 27.8954",7.63,Business,Client Visit,35.4,May
2021-05-01,2021-05-01 14:13:45,2021-05-01 14:42:15,28.5,"-26.1091, 27.8857","-26.1241, 27.8257",8.29,Business,Client Visit,38.47,May
2021-05-01,2021-05-01 15:50:29,2021-05-01 16:08:39,18.2,"-26.1239, 27.8254","-26.1097, 27.8958",8.65,Business,Client Visit,40.14,May
2021-05-01,2021-05-01 17:42:10,2021-05-01 18:35:04,52.9,"-26.1094, 27.8957","-26.0943, 27.8692",4.18,Business,Meeting,19.4,May
2021-05-01,2021-05-01 18:55:03,2021-05-01 19:05:31,10.5,"-26.0941, 27.8694","-26.1096, 27.8957",3.36,Business,Local Travel,15.59,May
2021-05-02,2021-05-02 10:05:36,2021-05-02 10:25:04,19.5,"-26.1094, 27.8958","-26.124, 27.8256",7.46,Business,Client Visit,34.61,May
2021-05-02,2021-05-02 11:46:03,2021-05-02 11:52:07,6.1,"-26.1239, 27.8256","-26.1306, 27.85",2.83,Business,Meeting,13.13,May
2021-05-02,2021-05-02 12:04:41,2021-05-02 12:10:45,6.1,"-26.1306, 27.8501","-26.1174, 27.8384",1.88,Business,Meeting,8.72,May
2021-05-02,2021-05-02 12:57:04,2021-05-02 13:01:14,4.2,"-26.1178, 27.8384","-26.1243, 27.8259",1.73,Business,Meeting,8.03,May
2021-05-02,2021-05-02 13:35:10,2021-05-02 13:39:11,4.0,"-26.124, 27.8257","-26.1175, 27.8384",1.46,Business,Meeting,6.77,May
2021-05-02,2021-05-02 14:48:29,2021-05-02 15:00:45,12.3,"-26.1174, 27.8384","-26.1092, 27.8953",7.04,Business,Client Visit,32.67,May
2021-05-02,2021-05-02 18:01:32,2021-05-02 18:07:34,6.0,"-26.1096, 27.8956","-26.1005, 27.9063",1.94,Business,Local Travel,9.0,May
2021-05-02,2021-05-02 18:19:42,2021-05-02 18:30:10,10.5,"-26.1, 27.9065","-26.1095, 27.8955",2.71,Business,Local Travel,12.57,May
2021-05-03,2021-05-03 07:05:32,2021-05-03 07:56:26,50.9,"-26.1095, 27.8958","-26.0987, 28.0005",13.47,Business,General Travel,62.5,May
2021-05-03,2021-05-03 16:25:08,2021-05-03 17:22:28,57.3,"-26.0988, 28.0005","-26.0788, 27.7796",25.56,Business,Client Visit,118.6,May
2021-05-03,2021-05-03 17:30:31,2021-05-03 17:40:36,10.1,"-26.0794, 27.7797","-26.1188, 27.8184",6.07,Business,Client Visit,28.16,May
2021-05-03,2021-05-03 18:49:33,2021-05-03 19:12:08,22.6,"-26.1238, 27.8253","-26.1097, 27.8958",9.3,Business,General Travel,43.15,May
2021-05-04,2021-05-04 06:37:20,2021-05-04 07:04:36,27.3,"-26.1094, 27.8958","-26.0987, 28.0005",13.28,Business,General Travel,61.62,May
2021-05-04,2021-05-04 16:49:44,2021-05-04 17:36:35,46.9,"-26.0942, 28.0025","-26.1241, 27.8256",20.34,Business,Client Visit,94.38,May
2021-05-04,2021-05-04 20:08:54,2021-05-04 20:28:25,19.5,"-26.1241, 27.8256","-26.1095, 27.8956",8.42,Business,General Travel,39.07,May
2021-05-05,2021-05-05 06:34:48,2021-05-05 07:12:28,37.7,"-26.1094, 27.8958","-26.0987, 28.0005",12.27,Business,General Travel,56.93,May
2021-05-05,2021-05-05 16:40:04,2021-05-05 17:17:52,37.8,"-26.0936, 28.0031","-26.1091, 27.8953",14.02,Business,Client Visit,65.05,May
2021-05-05,2021-05-05 19:24:22,2021-05-05 19:30:25,6.0,"-26.1088, 27.8856","-26.1005, 27.9057",2.23,Business,Local Travel,10.35,May
2021-05-05,2021-05-05 19:44:34,2021-05-05 19:54:16,9.7,"-26.1003, 27.9052","-26.1098, 27.8959",4.79,Business,Local Travel,22.23,May
2021-05-06,2021-05-06 06:57:17,2021-05-06 07:23:30,26.2,"-26.1096, 27.8956","-26.1186, 27.8502",9.95,Business,General Travel,46.17,May
2021-05-06,2021-05-06 07:35:44,2021-05-06 07:54:10,18.4,"-26.1187, 27.8502","-26.0809, 27.8543",4.34,Business,Local Travel,20.14,May
2021-05-06,2021-05-06 09:17:07,2021-05-06 09:31:35,14.5,"-26.0809, 27.8544","-26.1259, 27.8318",7.33,Business,Client Visit,34.01,May
2021-05-06,2021-05-06 09:38:19,2021-05-06 10:24:20,46.0,"-26.1245, 27.8332","-26.0988, 28.0006",22.46,Business,Client Visit,104.21,May
2021-05-06,2021-05-06 11:18:52,2021-05-06 11:54:03,35.2,"-26.0987, 28.0005","-25.7893, 28.2788",46.15,Business,Client Visit,214.14,May
2021-05-06,2021-05-06 13:06:28,2021-05-06 13:59:12,52.7,"-25.7904, 28.2789","-25.7892, 28.2788",23.14,Business,Client Visit,107.37,May
2021-05-06,2021-05-06 14:23:06,2021-05-06 14:56:28,33.4,"-25.7902, 28.279","-25.7835, 28.3621",11.04,Business,Client Visit,51.23,May
2021-05-06,2021-05-06 16:11:21,2021-05-06 16:35:34,24.2,"-25.7844, 28.362","-25.7897, 28.2787",9.1,Business,Client Visit,42.22,May
